EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,DistanceFromHome (KM),State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,StockOptionLevel,OverTime,HireDate,Attrition,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,EducationLevelID,EducationLevel,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
1D35-190A,Carena,Devita,Female,35,Some Travel,Human Resources,18,CA,Asian or Asian American,4,Marketing,HR Executive,Single,132563,0,Yes,2013-09-22,No,9,1,6,9,4,Masters,PR1253,2016-09-11,Very Satisfied,Very Satisfied,Satisfied,1,0,Dissatisfied,Above and Beyond,Exceeds Expectation
4B6E-3C21,Heidie,McCrone,Female,32,Some Travel,Sales,29,CA,White,4,Economics,Sales Executive,Divorced,68043,0,No,2013-09-25,Yes,8,0,1,6,4,Masters,PR1529,2017-03-09,Neutral,Very Satisfied,Dissatisfied,1,1,Satisfied,Exceeds Expectation,Meets Expectation
56A5-271B,Chadwick,Buist,Non-Binary,33,Some Travel,Technology,15,CA,White,4,Other,Senior Software Engineer,Married,108095,0,Yes,2013-10-10,No,9,8,9,9,4,Masters,PR1538,2017-03-13,Very Dissatisfied,Satisfied,Neutral,3,3,Neutral,Exceeds Expectation,Meets Expectation
7EE7-2C43,Tobye,Dietmar,Female,29,Some Travel,Technology,9,NY,Black or African American,4,Computer Science,Data Scientist,Single,48321,0,Yes,2013-10-26,Yes,7,2,3,2,4,Masters,PR1525,2017-03-07,Neutral,Dissatisfied,Neutral,1,2,Very Satisfied,Above and Beyond,Above and Beyond
C730-6B13,Ariadne,Isakov,Female,32,Some Travel,Technology,20,IL,Native Hawaiian,4,Computer Science,Data Scientist,Single,85884,0,No,2013-10-31,No,9,9,9,5,4,Masters,PR1247,2016-09-02,Neutral,Dissatisfied,Neutral,3,1,Dissatisfied,Exceeds Expectation,Meets Expectation
774E-685D,Joachim,Popplestone,Male,30,Some Travel,Sales,42,CA,White,4,Marketing,Sales Executive,Single,148862,0,Yes,2013-11-03,Yes,2,0,1,1,4,Masters,PR1395,2017-01-10,Neutral,Satisfied,Neutral,1,0,Very Satisfied,Exceeds Expectation,Exceeds Expectation
CF8D-7379,Tim,Spinley,Prefer Not To Say,43,Some Travel,Technology,14,NY,White,4,Information Systems,Engineering Manager,Married,365504,3,Yes,2013-11-04,No,9,6,7,8,4,Masters,PR1349,2016-12-11,Satisfied,Very Satisfied,Neutral,2,0,Very Satisfied,Exceeds Expectation,Meets Expectation
6F3E-2A75,Ruby,Gurrado,Male,28,Frequent Traveller,Sales,4,CA,Black or African American,4,Other,Sales Executive,Single,110839,0,No,2013-11-12,No,9,8,8,4,4,Masters,PR1284,2016-10-20,Satisfied,Satisfied,Dissatisfied,1,2,Neutral,Above and Beyond,Above and Beyond
C1C6-F683,Ignacius,Kelberman,Male,45,Frequent Traveller,Technology,6,CA,Mixed or multiple ethnic groups,4,Information Systems,Software Engineer,Divorced,92613,1,Yes,2013-11-23,No,9,6,6,2,4,Masters,PR1299,2016-11-01,Neutral,Neutral,Dissatisfied,2,2,Satisfied,Exceeds Expectation,Exceeds Expectation
8663-3E02,Kleon,Monnery,Male,37,Frequent Traveller,Technology,7,NY,Mixed or multiple ethnic groups,4,Information Systems,Analytics Manager,Divorced,276322,1,No,2013-11-26,No,9,0,9,1,4,Masters,PR1146,2016-06-01,Neutral,Satisfied,Dissatisfied,3,2,Very Satisfied,Exceeds Expectation,Meets Expectation
B52E-BF41,Salomi,Finlry,Female,30,Some Travel,Technology,26,NY,Black or African American,4,Computer Science,Data Scientist,Married,36280,2,No,2013-12-04,No,9,9,9,9,4,Masters,PR1056,2016-04-16,Very Satisfied,Satisfied,Satisfied,3,0,Very Satisfied,Above and Beyond,Exceeds Expectation
D6A7-EF72,Kalie,Swancott,Female,40,Some Travel,Human Resources,7,CA,White,4,Technical Degree,Recruiter,Single,70703,0,No,2013-12-04,No,9,0,9,7,4,Masters,PR1248,2016-09-03,Neutral,Very Satisfied,Neutral,2,2,Dissatisfied,Meets Expectation,Meets Expectation
1C24-233B,Mendy,Beran,Non-Binary,40,Some Travel,Technology,30,IL,Mixed or multiple ethnic groups,4,Computer Science,Machine Learning Engineer,Married,145328,1,No,2013-12-09,No,9,0,9,9,4,Masters,PR1305,2016-11-06,Satisfied,Dissatisfied,Dissatisfied,2,1,Neutral,Above and Beyond,Above and Beyond
DE6C-86FC,Beitris,McIlwraith,Non-Binary,43,Some Travel,Technology,31,NY,White,4,Computer Science,Software Engineer,Married,130665,1,No,2013-12-10,No,9,6,9,6,4,Masters,PR1111,2016-05-15,Very Satisfied,Neutral,Neutral,1,2,Neutral,Exceeds Expectation,Exceeds Expectation
79F7-78EC,Alessandra,Storrock,Non-Binary,27,Some Travel,Sales,37,CA,White,4,Marketing,Sales Executive,Single,141998,0,Yes,2013-12-14,Yes,5,5,5,1,4,Masters,PR1377,2017-01-01,Dissatisfied,Neutral,Very Dissatisfied,3,1,Satisfied,Above and Beyond,Exceeds Expectation
E324-1C33,Sybyl,Stevings,Female,38,Some Travel,Sales,9,CA,Asian or Asian American,4,Economics,Sales Executive,Divorced,114713,2,No,2013-12-17,No,9,0,0,1,4,Masters,PR1197,2016-07-15,Very Satisfied,Satisfied,Satisfied,3,1,Very Satisfied,Exceeds Expectation,Meets Expectation
A91B-7DC5,Stephanie,Harradence,Female,42,Some Travel,Technology,43,CA,Black or African American,4,Computer Science,Machine Learning Engineer,Divorced,110069,1,No,2013-12-26,No,9,3,8,4,4,Masters,PR1161,2016-06-14,Neutral,Very Satisfied,Neutral,1,1,Satisfied,Above and Beyond,Exceeds Expectation
2551-DD9B,Quintana,Di Franceshci,Female,33,Some Travel,Technology,40,IL,Black or African American,4,Computer Science,Senior Software Engineer,Single,181244,0,No,2014-01-15,No,8,4,8,8,4,Masters,PR1537,2017-03-13,Neutral,Neutral,Very Dissatisfied,1,0,Neutral,Meets Expectation,Needs Improvement
F93E-BDEF,Rodolfo,Askem,Male,43,Some Travel,Technology,17,CA,Black or African American,4,Information Systems,Machine Learning Engineer,Single,130848,0,Yes,2014-02-09,No,8,8,8,8,4,Masters,PR1384,2017-01-03,Neutral,Very Satisfied,Very Satisfied,1,2,Dissatisfied,Above and Beyond,Above and Beyond
0145-DBFC,Keelia,Studde,Female,34,No Travel,Technology,8,CA,Asian or Asian American,4,Information Systems,Data Scientist,Single,104268,0,No,2014-02-10,No,8,7,7,7,4,Masters,PR1322,2016-11-19,Neutral,Satisfied,Neutral,2,0,Dissatisfied,Meets Expectation,Needs Improvement
CD59-7F94,Mathe,Burrows,Non-Binary,30,Some Travel,Sales,37,CA,Asian or Asian American,4,Economics,Sales Executive,Single,341039,0,No,2014-02-16,No,8,2,4,1,4,Masters,PR1397,2017-01-10,Satisfied,Dissatisfied,Satisfied,2,2,Very Satisfied,Exceeds Expectation,Exceeds Expectation
7B47-C915,Grayce,Caesar,Female,36,Some Travel,Sales,23,CA,Mixed or multiple ethnic groups,4,Marketing,Sales Executive,Single,195502,0,No,2014-02-23,No,8,0,3,0,4,Masters,PR1102,2016-05-10,Neutral,Neutral,Dissatisfied,2,2,Very Satisfied,Above and Beyond,Exceeds Expectation
D921-AC35,Jeniece,Mac,Female,45,Some Travel,Technology,7,CA,White,4,Business Studies,Senior Software Engineer,Single,104720,0,No,2014-03-29,No,8,7,7,0,4,Masters,PR1419,2017-01-18,Satisfied,Very Satisfied,Dissatisfied,3,0,Very Satisfied,Above and Beyond,Above and Beyond
AF77-0F6B,Germana,Ludlom,Female,36,Some Travel,Technology,21,CA,Mixed or multiple ethnic groups,4,Computer Science,Software Engineer,Divorced,57327,2,No,2014-04-24,No,8,5,8,4,4,Masters,PR1809,2017-08-04,Very Satisfied,Very Satisfied,Neutral,2,0,Satisfied,Above and Beyond,Above and Beyond
DF71-97FB,Carlyle,Tinghill,Male,29,No Travel,Technology,12,IL,White,4,Computer Science,Data Scientist,Married,62756,0,No,2014-05-14,No,8,3,5,8,4,Masters,PR1381,2017-01-02,Satisfied,Neutral,Satisfied,2,0,Satisfied,Meets Expectation,Needs Improvement
D106-E487,Dori,Bevens,Female,40,Some Travel,Sales,2,NY,White,4,Technical Degree,Sales Executive,Married,204005,1,No,2014-06-10,No,8,7,7,3,4,Masters,PR1393,2017-01-09,Satisfied,Dissatisfied,Very Satisfied,2,1,Satisfied,Exceeds Expectation,Meets Expectation
8FD9-AA59,Faina,Bewshaw,Non-Binary,26,Frequent Traveller,Sales,14,IL,Mixed or multiple ethnic groups,4,Marketing,Sales Executive,Divorced,71349,2,No,2014-06-20,Yes,7,2,2,1,4,Masters,PR1024,2016-03-31,Very Satisfied,Dissatisfied,Very Satisfied,1,1,Dissatisfied,Above and Beyond,Exceeds Expectation
7816-BF57,Noak,Pointing,Male,37,Some Travel,Sales,22,CA,White,4,Marketing,Sales Executive,Divorced,92483,1,Yes,2014-06-23,No,8,5,5,3,4,Masters,PR1498,2017-02-25,Neutral,Satisfied,Satisfied,2,0,Very Satisfied,Above and Beyond,Above and Beyond
B2D6-A355,Dennis,Whopples,Male,38,Some Travel,Technology,4,NY,Mixed or multiple ethnic groups,4,Other,Analytics Manager,Married,361616,1,Yes,2014-06-25,No,8,1,6,5,4,Masters,PR1474,2017-02-12,Satisfied,Satisfied,Dissatisfied,3,0,Very Satisfied,Meets Expectation,Needs Improvement
8BCA-723F,Normy,De la Harpe,Male,46,Some Travel,Technology,24,CA,White,4,Computer Science,Data Scientist,Divorced,43487,1,No,2014-06-29,No,8,8,8,8,4,Masters,PR1569,2017-03-30,Very Satisfied,Satisfied,Neutral,2,2,Dissatisfied,Exceeds Expectation,Meets Expectation
5A65-768A,Felicity,Hayler,Female,43,Frequent Traveller,Sales,40,CA,White,4,Economics,Sales Executive,Married,86038,3,No,2014-07-06,No,8,1,3,3,4,Masters,PR1654,2017-05-08,Very Satisfied,Satisfied,Neutral,1,3,Very Satisfied,Exceeds Expectation,Exceeds Expectation
9658-7750,Ray,Holbie,Female,37,Some Travel,Technology,40,NY,American Indian or Alaska Native,4,Information Systems,Data Scientist,Married,49550,3,No,2014-07-11,No,8,2,8,6,4,Masters,PR1451,2017-02-02,Very Satisfied,Neutral,Dissatisfied,2,3,Neutral,Exceeds Expectation,Meets Expectation
5C7B-86C0,Jeanie,Geater,Female,32,Some Travel,Technology,31,NY,White,4,Business Studies,Senior Software Engineer,Married,186169,0,No,2014-07-26,No,8,2,6,0,4,Masters,PR1869,2017-09-30,Very Satisfied,Very Satisfied,Neutral,1,0,Dissatisfied,Above and Beyond,Above and Beyond
7DD6-128C,Auguste,Windsor,Female,32,No Travel,Sales,2,CA,Black or African American,4,Marketing,Sales Executive,Divorced,114246,1,No,2014-07-26,No,8,3,6,5,4,Masters,PR1945,2017-11-18,Very Satisfied,Dissatisfied,Satisfied,3,2,Neutral,Exceeds Expectation,Exceeds Expectation
8D34-EBDF,Giles,Bilham,Male,29,Some Travel,Human Resources,14,IL,Native Hawaiian,4,Technical Degree,Recruiter,Married,46703,0,No,2014-07-31,Yes,0,0,0,0,4,Masters,PR1415,2017-01-17,Very Satisfied,Dissatisfied,Very Satisfied,2,3,Very Satisfied,Meets Expectation,Needs Improvement
F60C-4888,Erin,Pickavance,Female,36,Frequent Traveller,Technology,6,CA,Asian or Asian American,4,Information Systems,Data Scientist,Single,51050,0,Yes,2014-08-05,No,8,6,7,2,4,Masters,PR1715,2017-06-08,Satisfied,Very Satisfied,Dissatisfied,2,2,Dissatisfied,Exceeds Expectation,Meets Expectation
2A20-28CD,Dody,Stiggles,Female,38,Frequent Traveller,Technology,2,CA,White,4,Computer Science,Data Scientist,Single,58828,0,No,2014-08-11,No,8,7,8,0,4,Masters,PR1775,2017-07-15,Neutral,Dissatisfied,Very Satisfied,1,0,Dissatisfied,Meets Expectation,Meets Expectation
EEFC-DEC7,Ezri,Cours,Male,44,Some Travel,Technology,4,NY,Black or African American,4,Other,Data Scientist,Divorced,85523,1,Yes,2014-08-18,Yes,8,0,4,1,4,Masters,PR1444,2017-01-30,Neutral,Very Satisfied,Satisfied,3,1,Neutral,Above and Beyond,Exceeds Expectation
0240-4D29,Kaylil,Blenkiron,Non-Binary,35,Some Travel,Technology,31,CA,Asian or Asian American,4,Computer Science,Software Engineer,Single,77269,0,No,2014-09-13,No,8,8,8,6,4,Masters,PR1914,2017-11-02,Very Satisfied,Very Satisfied,Neutral,2,1,Neutral,Meets Expectation,Meets Expectation
DCD4-C785,Ilysa,Cattroll,Female,30,Some Travel,Sales,24,CA,Mixed or multiple ethnic groups,4,Marketing,Sales Representative,Single,38382,0,Yes,2014-10-02,No,8,7,8,0,4,Masters,PR1770,2017-07-12,Very Satisfied,Very Satisfied,Satisfied,1,2,Very Satisfied,Exceeds Expectation,Exceeds Expectation
DEB9-1BBF,Edna,Petrello,Female,30,Some Travel,Technology,32,NY,Asian or Asian American,4,Computer Science,Software Engineer,Single,155259,0,No,2014-11-10,No,8,3,5,6,4,Masters,PR1793,2017-07-24,Neutral,Satisfied,Satisfied,2,2,Dissatisfied,Above and Beyond,Above and Beyond
5C48-9106,Darwin,Capelle,Male,37,Frequent Traveller,Technology,15,NY,Black or African American,4,Computer Science,Data Scientist,Married,53929,2,No,2014-11-15,No,8,7,7,5,4,Masters,PR1889,2017-10-15,Very Satisfied,Neutral,Neutral,2,2,Neutral,Exceeds Expectation,Exceeds Expectation
76ED-1CF5,Spenser,Pyzer,Male,47,Some Travel,Technology,12,CA,White,4,Information Systems,Software Engineer,Single,105126,0,No,2014-11-21,No,8,0,7,1,4,Masters,PR1704,2017-05-31,Very Satisfied,Satisfied,Dissatisfied,3,0,Satisfied,Meets Expectation,Meets Expectation
5E9A-FE30,Lindy,Carratt,Female,30,Some Travel,Technology,38,CA,White,4,Computer Science,Data Scientist,Married,88609,1,Yes,2014-11-24,No,8,4,4,1,4,Masters,PR1754,2017-07-01,Very Satisfied,Dissatisfied,Satisfied,2,0,Satisfied,Exceeds Expectation,Meets Expectation
13E5-8466,Cody,Tipple,Female,47,Some Travel,Sales,14,NY,White,4,Marketing,Manager,Single,410970,0,No,2014-12-06,No,8,2,5,8,4,Masters,PR1988,2017-12-20,Very Satisfied,Dissatisfied,Very Satisfied,1,0,Neutral,Meets Expectation,Meets Expectation
A7BB-F5A7,Anna-diana,Horbart,Female,37,Some Travel,Sales,17,CA,White,4,Economics,Manager,Single,476151,0,No,2014-12-08,No,8,3,4,8,4,Masters,PR1543,2017-03-15,Satisfied,Neutral,Dissatisfied,2,2,Satisfied,Meets Expectation,Needs Improvement
FAC0-942B,Darbee,Larmor,Male,32,Some Travel,Technology,30,CA,Black or African American,4,Computer Science,Software Engineer,Married,48377,1,Yes,2014-12-21,No,8,5,5,6,4,Masters,PR1279,2016-10-14,Very Satisfied,Dissatisfied,Very Satisfied,2,2,Neutral,Above and Beyond,Exceeds Expectation
1472-9F69,Algernon,Harder,Male,27,Some Travel,Sales,1,CA,Black or African American,4,Marketing,Sales Representative,Single,30870,0,No,2014-12-28,Yes,3,1,2,3,4,Masters,PR1083,2016-05-02,Satisfied,Satisfied,Satisfied,1,0,Very Satisfied,Above and Beyond,Exceeds Expectation
3120-B11F,Allister,Noads,Male,28,Frequent Traveller,Technology,7,CA,White,4,Business Studies,Senior Software Engineer,Married,140538,1,No,2015-01-21,No,7,3,5,0,4,Masters,PR1496,2017-02-24,Very Satisfied,Dissatisfied,Dissatisfied,1,0,Very Satisfied,Exceeds Expectation,Meets Expectation
7BD4-7BFB,Kerr,Sporner,Male,27,Some Travel,Technology,19,IL,American Indian or Alaska Native,4,Computer Science,Software Engineer,Divorced,25276,1,No,2015-01-22,No,7,6,7,1,4,Masters,PR1040,2016-04-10,Very Satisfied,Satisfied,Dissatisfied,2,0,Dissatisfied,Above and Beyond,Exceeds Expectation
6227-9D9E,Malina,Chivrall,Female,26,Some Travel,Human Resources,5,CA,Mixed or multiple ethnic groups,4,Human Resources,HR Manager,Married,315071,1,Yes,2015-01-25,No,7,7,7,1,4,Masters,PR1437,2017-01-26,Neutral,Dissatisfied,Dissatisfied,2,1,Very Satisfied,Meets Expectation,Needs Improvement
267F-F71D,Liuka,Attenbrough,Female,27,Some Travel,Technology,40,CA,Asian or Asian American,4,Information Systems,Senior Software Engineer,Married,112728,1,No,2015-02-18,No,7,5,6,4,4,Masters,PR2519,2018-08-22,Neutral,Neutral,Satisfied,3,1,Very Satisfied,Exceeds Expectation,Meets Expectation
E62F-4FF7,Port,Lording,Male,27,Some Travel,Technology,27,CA,Mixed or multiple ethnic groups,4,Information Systems,Machine Learning Engineer,Married,92522,0,No,2015-02-22,No,7,4,5,2,4,Masters,PR2568,2018-09-29,Very Satisfied,Satisfied,Neutral,1,1,Dissatisfied,Above and Beyond,Above and Beyond
07F1-62C3,Bertrand,Davidsen,Male,27,Frequent Traveller,Technology,9,NY,Black or African American,4,Computer Science,Software Engineer,Married,39001,0,Yes,2015-03-03,No,7,7,7,4,4,Masters,PR2540,2018-09-08,Very Satisfied,Dissatisfied,Very Satisfied,2,3,Very Satisfied,Meets Expectation,Meets Expectation
0CF8-1EBD,Franciska,Cubbin,Female,28,Frequent Traveller,Technology,38,CA,Mixed or multiple ethnic groups,4,Computer Science,Data Scientist,Married,87704,2,No,2015-03-28,No,7,1,3,6,4,Masters,PR2111,2018-02-13,Very Satisfied,Satisfied,Very Satisfied,2,1,Satisfied,Exceeds Expectation,Meets Expectation
8E5B-CBBF,Creigh,Lissaman,Male,25,Some Travel,Sales,12,NY,Asian or Asian American,4,Marketing,Sales Executive,Divorced,67814,0,No,2015-03-28,No,7,6,7,1,4,Masters,PR2701,2018-12-18,Very Satisfied,Neutral,Neutral,3,2,Dissatisfied,Exceeds Expectation,Exceeds Expectation
31FB-D496,Rakel,Ruston,Female,25,Some Travel,Technology,5,CA,Mixed or multiple ethnic groups,4,Other,Software Engineer,Single,51454,0,No,2015-04-17,No,7,1,6,7,4,Masters,PR2604,2018-10-22,Neutral,Satisfied,Satisfied,3,1,Neutral,Exceeds Expectation,Meets Expectation
2374-7581,Brian,Josskovitz,Male,25,Some Travel,Technology,1,NY,Asian or Asian American,4,Information Systems,Senior Software Engineer,Married,72840,0,No,2015-04-23,No,7,6,6,0,4,Masters,PR2052,2018-01-19,Neutral,Neutral,Neutral,3,0,Dissatisfied,Exceeds Expectation,Meets Expectation
D245-5D80,Bank,MacEveley,Male,26,Some Travel,Technology,10,CA,White,4,Information Systems,Senior Software Engineer,Divorced,148080,1,Yes,2015-05-03,No,7,7,7,1,4,Masters,PR2625,2018-11-03,Very Satisfied,Satisfied,Neutral,2,3,Satisfied,Meets Expectation,Meets Expectation
ACF7-5B99,Janeczka,Osmond,Female,26,Some Travel,Sales,17,CA,Asian or Asian American,4,Marketing,Sales Executive,Single,97811,0,Yes,2015-05-16,No,7,3,6,4,4,Masters,PR2275,2018-04-22,Satisfied,Dissatisfied,Very Satisfied,1,1,Dissatisfied,Above and Beyond,Exceeds Expectation
AA67-CB22,Obadias,Izhaky,Male,26,Some Travel,Technology,4,IL,White,4,Computer Science,Senior Software Engineer,Single,167509,0,No,2015-05-19,No,7,6,6,0,4,Masters,PR2407,2018-06-25,Very Dissatisfied,Neutral,Dissatisfied,2,1,Very Dissatisfied,Exceeds Expectation,Exceeds Expectation
5F2E-A68B,Evangelin,Desantis,Prefer Not To Say,26,Some Travel,Technology,16,CA,White,4,Other,Software Engineer,Single,60834,0,No,2015-06-01,No,7,0,0,5,4,Masters,PR2209,2018-03-26,Very Satisfied,Very Satisfied,Satisfied,2,2,Dissatisfied,Above and Beyond,Above and Beyond
A1DB-6C34,Catie,McCuish,Female,27,Some Travel,Technology,13,NY,Asian or Asian American,4,Computer Science,Machine Learning Engineer,Married,77039,1,No,2015-06-18,No,7,3,6,0,4,Masters,PR2494,2018-08-09,Very Satisfied,Very Satisfied,Very Satisfied,2,0,Satisfied,Exceeds Expectation,Meets Expectation
8292-6635,Hy,Goodin,Male,26,Some Travel,Sales,14,IL,White,4,Marketing,Sales Executive,Single,127450,0,No,2015-07-11,No,7,0,0,1,4,Masters,PR2657,2018-11-19,Very Satisfied,Satisfied,Very Satisfied,2,0,Neutral,Exceeds Expectation,Meets Expectation
C251-2A18,Honor,Jesson,Non-Binary,26,Some Travel,Technology,28,CA,White,4,Computer Science,Data Scientist,Single,29791,0,No,2015-08-07,No,7,7,7,1,4,Masters,PR2021,2018-01-08,Very Satisfied,Neutral,Satisfied,1,0,Neutral,Exceeds Expectation,Exceeds Expectation
8FF0-0F7A,Nanine,Barrie,Female,26,No Travel,Technology,18,CA,Mixed or multiple ethnic groups,4,Information Systems,Engineering Manager,Divorced,153420,2,Yes,2015-08-10,No,7,5,5,7,4,Masters,PR2363,2018-05-30,Neutral,Dissatisfied,Neutral,3,1,Satisfied,Above and Beyond,Above and Beyond
D3F6-A313,Alister,Gianullo,Male,27,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Married,50949,1,No,2015-08-13,No,7,6,7,3,4,Masters,PR2379,2018-06-07,Satisfied,Very Satisfied,Satisfied,2,1,Very Satisfied,Above and Beyond,Above and Beyond
8F7F-015D,Lion,Ewbanck,Male,28,Some Travel,Technology,43,IL,White,4,Information Systems,Engineering Manager,Married,249071,2,No,2015-08-24,No,7,5,5,6,4,Masters,PR2616,2018-10-29,Very Satisfied,Satisfied,Dissatisfied,3,0,Neutral,Meets Expectation,Needs Improvement
C1B4-46B2,Hoebart,Bennen,Male,27,No Travel,Technology,21,CA,White,4,Information Systems,Senior Software Engineer,Divorced,73326,1,No,2015-09-02,No,7,0,5,0,4,Masters,PR2562,2018-09-26,Neutral,Neutral,Very Satisfied,1,0,Dissatisfied,Exceeds Expectation,Exceeds Expectation
08FC-817E,Milka,Vinas,Female,26,Some Travel,Technology,43,NY,Black or African American,4,Computer Science,Software Engineer,Married,30217,1,No,2015-09-04,No,7,2,4,0,4,Masters,PR2697,2018-12-15,Very Satisfied,Neutral,Satisfied,2,3,Neutral,Exceeds Expectation,Meets Expectation
5F4E-EE5A,Mamie,Neagle,Prefer Not To Say,28,No Travel,Technology,45,IL,Mixed or multiple ethnic groups,4,Information Systems,Machine Learning Engineer,Married,87762,0,No,2015-10-02,No,7,2,7,2,4,Masters,PR2187,2018-03-14,Satisfied,Neutral,Satisfied,3,0,Very Satisfied,Meets Expectation,Needs Improvement
B995-E5CE,Anitra,Korfmann,Non-Binary,27,Some Travel,Technology,2,CA,Mixed or multiple ethnic groups,4,Computer Science,Data Scientist,Married,39198,1,No,2015-10-10,No,7,6,7,4,4,Masters,PR2100,2018-02-08,Very Satisfied,Satisfied,Satisfied,2,3,Satisfied,Meets Expectation,Meets Expectation
533B-938D,Morris,Bente,Male,28,Some Travel,Sales,43,NY,Mixed or multiple ethnic groups,4,Marketing,Sales Executive,Divorced,157549,1,No,2015-10-20,No,7,0,0,3,4,Masters,PR2693,2018-12-12,Very Satisfied,Satisfied,Neutral,2,0,Satisfied,Exceeds Expectation,Meets Expectation
E46A-3676,Kele,Halsworth,Male,28,Some Travel,Sales,32,CA,White,4,Marketing,Sales Executive,Divorced,128222,2,No,2015-11-07,No,7,6,7,1,4,Masters,PR2415,2018-06-29,Neutral,Satisfied,Very Satisfied,3,2,Neutral,Above and Beyond,Exceeds Expectation
10CE-8403,Timmy,Reek,Female,27,Some Travel,Technology,31,CA,White,4,Computer Science,Senior Software Engineer,Divorced,120225,2,No,2015-11-08,No,7,2,5,4,4,Masters,PR2707,2018-12-21,Very Satisfied,Neutral,Neutral,3,3,Very Satisfied,Exceeds Expectation,Meets Expectation
6125-FEC8,Myrtie,Corbie,Non-Binary,27,No Travel,Technology,36,CA,Native Hawaiian,4,Business Studies,Software Engineer,Married,50046,1,No,2015-12-20,No,7,1,6,2,4,Masters,PR1436,2017-01-26,Very Satisfied,Dissatisfied,Very Satisfied,3,2,Satisfied,Exceeds Expectation,Meets Expectation
